#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000007_01565	1122239.AULS01000006_gene117	1.09e-09	62.8	2E1TI@1|root,32X3C@2|Bacteria,2GV1R@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000007_01597	680646.RMDY18_01620	0.0	1083.0	COG3428@1|root,COG3428@2|Bacteria,2GJCD@201174|Actinobacteria,1W7XH@1268|Micrococcaceae	201174|Actinobacteria	S	Bacterial PH domain	-	-	-	ko:K08981	-	-	-	-	ko00000	-	-	-	APH,bPH_2
MGYG000000007_01664	680646.RMDY18_08620	2.19e-219	604.0	COG0266@1|root,COG0266@2|Bacteria,2GKUI@201174|Actinobacteria,1W8IW@1268|Micrococcaceae	201174|Actinobacteria	L	Belongs to the FPG family	nei1	GO:0000702,GO:0000703,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003697,GO:0003824,GO:0003906,GO:0004844,GO:0005488,GO:0006139,GO:0006259,GO:0006281,GO:0006289,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006979,GO:0008150,GO:0008152,GO:0008534,GO:0009987,GO:0016787,GO:0016798,GO:0016799,GO:0019104,GO:0033554,GO:0034599,GO:0034641,GO:0042221,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0070887,GO:0071704,GO:0090304,GO:0097159,GO:0097506,GO:0140097,GO:1901360,GO:1901363	3.2.2.23,4.2.99.18	ko:K05522,ko:K10563	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Fapy_DNA_glyco,H2TH,zf-FPG_IleRS
MGYG000000007_01697	680646.RMDY18_12740	0.0	1173.0	COG1061@1|root,COG1061@2|Bacteria,2GIU5@201174|Actinobacteria,1W7ZQ@1268|Micrococcaceae	201174|Actinobacteria	L	Type III restriction enzyme, res subunit	sdrA	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	Helicase_C,ResIII
MGYG000000007_01729	680646.RMDY18_08680	5.25e-313	854.0	COG1219@1|root,COG1219@2|Bacteria,2GJXQ@201174|Actinobacteria,1W7WZ@1268|Micrococcaceae	201174|Actinobacteria	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP	clpX	GO:0000166,GO:0003674,GO:0003824,GO:0004176,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005623,GO:0006508,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019538,GO:0030163,GO:0030312,GO:0030554,GO:0031333,GO:0032271,GO:0032272,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0040007,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0043254,GO:0044087,GO:0044238,GO:0044464,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051128,GO:0051129,GO:0051301,GO:0065007,GO:0070011,GO:0071704,GO:0071944,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575	-	ko:K03544	ko04112,map04112	-	-	-	ko00000,ko00001,ko03110	-	-	-	AAA_2,ClpB_D2-small,zf-C4_ClpX
MGYG000000007_01762	680646.RMDY18_12570	6.54e-250	686.0	COG1294@1|root,COG1294@2|Bacteria,2GMFV@201174|Actinobacteria,1W7KJ@1268|Micrococcaceae	201174|Actinobacteria	C	Cytochrome d ubiquinol oxidase, subunit II	cydB	-	1.10.3.14	ko:K00426	ko00190,ko01100,ko02020,map00190,map01100,map02020	M00153	R11325	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.4.3	-	-	BacA,Cyt_bd_oxida_II
MGYG000000007_00251	680646.RMDY18_03180	2.01e-245	674.0	COG1408@1|root,COG1408@2|Bacteria,2GJHT@201174|Actinobacteria,1W852@1268|Micrococcaceae	201174|Actinobacteria	S	Calcineurin-like phosphoesterase	ykuE	-	-	ko:K07098	-	-	-	-	ko00000	-	-	-	Metallophos,Metallophos_2
MGYG000000007_00522	680646.RMDY18_16650	2.78e-98	285.0	COG1487@1|root,COG1487@2|Bacteria,2HTSC@201174|Actinobacteria,1WC8T@1268|Micrococcaceae	201174|Actinobacteria	S	ribonuclease activity	-	-	-	-	-	-	-	-	-	-	-	-	PIN
MGYG000000007_01027	680646.RMDY18_00020	2.04e-259	712.0	COG0592@1|root,COG0592@2|Bacteria,2GJK3@201174|Actinobacteria,1W83N@1268|Micrococcaceae	201174|Actinobacteria	L	Confers DNA tethering and processivity to DNA polymerases and other proteins. Acts as a clamp, forming a ring around DNA (a reaction catalyzed by the clamp-loading complex) which diffuses in an ATP-independent manner freely and bidirectionally along dsDNA. Initially characterized for its ability to contact the catalytic subunit of DNA polymerase III (Pol III), a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria	dnaN	GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0071944	2.7.7.7	ko:K02338	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_beta,DNA_pol3_beta_2,DNA_pol3_beta_3
MGYG000000007_01045	680646.RMDY18_19740	3.14e-46	149.0	COG0238@1|root,COG0238@2|Bacteria,2IQ92@201174|Actinobacteria,1W9R4@1268|Micrococcaceae	201174|Actinobacteria	J	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit	rpsR	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02963	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S18
MGYG000000007_00508	680646.RMDY18_16460	1.46e-106	307.0	COG2009@1|root,COG2009@2|Bacteria,2IKU7@201174|Actinobacteria,1W9JW@1268|Micrococcaceae	201174|Actinobacteria	C	succinate dehydrogenase	sdhC	-	-	ko:K00241	ko00020,ko00190,ko00650,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00190,map00650,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00149,M00173,M00374,M00376	R02164	RC00045	ko00000,ko00001,ko00002	-	-	-	Sdh_cyt
MGYG000000007_00067	680646.RMDY18_18070	0.0	955.0	COG1502@1|root,COG1502@2|Bacteria,2GM0P@201174|Actinobacteria,1W7GH@1268|Micrococcaceae	201174|Actinobacteria	I	Catalyzes the reversible phosphatidyl group transfer from one phosphatidylglycerol molecule to another to form cardiolipin (CL) (diphosphatidylglycerol) and glycerol	-	-	-	ko:K06131	ko00564,ko01100,map00564,map01100	-	R07390	RC00017	ko00000,ko00001,ko01000	-	-	-	PLDc_2,PLDc_N
MGYG000000007_00849	680646.RMDY18_12920	5.57e-182	508.0	COG0356@1|root,COG0356@2|Bacteria,2H3PR@201174|Actinobacteria,1W8WT@1268|Micrococcaceae	201174|Actinobacteria	C	it plays a direct role in the translocation of protons across the membrane	atpB	-	-	ko:K02108	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko03110	3.A.2.1	-	-	ATP-synt_A
MGYG000000007_00696	680646.RMDY18_04460	6.67e-110	317.0	COG0315@1|root,COG0315@2|Bacteria,2IHR6@201174|Actinobacteria,1W98T@1268|Micrococcaceae	201174|Actinobacteria	H	Catalyzes the conversion of (8S)-3',8-cyclo-7,8- dihydroguanosine 5'-triphosphate to cyclic pyranopterin monophosphate (cPMP)	moaC	GO:0002682,GO:0002683,GO:0005575,GO:0005576,GO:0008150,GO:0009605,GO:0009607,GO:0031347,GO:0031348,GO:0035821,GO:0040007,GO:0043207,GO:0044003,GO:0044403,GO:0044413,GO:0044414,GO:0044419,GO:0045088,GO:0045824,GO:0048519,GO:0048583,GO:0048585,GO:0050776,GO:0050777,GO:0050789,GO:0050896,GO:0051701,GO:0051704,GO:0051707,GO:0051817,GO:0051832,GO:0051833,GO:0052031,GO:0052037,GO:0052167,GO:0052170,GO:0052173,GO:0052200,GO:0052255,GO:0052261,GO:0052306,GO:0052309,GO:0052552,GO:0052553,GO:0052561,GO:0052562,GO:0052564,GO:0052572,GO:0065007,GO:0075136,GO:0080134	4.6.1.17	ko:K03637	ko00790,ko01100,ko04122,map00790,map01100,map04122	-	R11372	RC03425	ko00000,ko00001,ko01000	-	-	-	MOSC,MoCF_biosynth,MoaC,MoaE,MobB,ThiS
MGYG000000007_00896	680646.RMDY18_01890	2.4e-114	328.0	COG0590@1|root,COG0590@2|Bacteria,2IM3Z@201174|Actinobacteria,1W96T@1268|Micrococcaceae	201174|Actinobacteria	FJ	Catalyzes the deamination of adenosine to inosine at the wobble position 34 of tRNA(Arg2)	tadA	-	3.5.4.1,3.5.4.33	ko:K01485,ko:K11991	ko00240,ko00330,ko01100,map00240,map00330,map01100	-	R00974,R01411,R02922,R10223	RC00074,RC00477,RC00514,RC00809	ko00000,ko00001,ko01000,ko03016	-	-	-	Gly_kinase,MafB19-deam,dCMP_cyt_deam_1
MGYG000000007_01690	680646.RMDY18_07880	1.94e-44	144.0	COG3433@1|root,COG3433@2|Bacteria,2HAN8@201174|Actinobacteria	201174|Actinobacteria	Q	Phosphopantetheine attachment site	-	-	-	-	-	-	-	-	-	-	-	-	PP-binding
MGYG000000007_00591	680646.RMDY18_02290	1.42e-305	837.0	COG0577@1|root,COG0577@2|Bacteria,2GKF3@201174|Actinobacteria,1W8FC@1268|Micrococcaceae	201174|Actinobacteria	V	Efflux ABC transporter, permease protein	-	-	-	-	-	-	-	-	-	-	-	-	FtsX
MGYG000000007_00035	680646.RMDY18_18460	6.86e-138	391.0	COG1670@1|root,COG1670@2|Bacteria,2GMDB@201174|Actinobacteria,1W9V8@1268|Micrococcaceae	201174|Actinobacteria	J	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_3,PRA-PH
MGYG000000007_01575	680646.RMDY18_14730	5.05e-210	581.0	COG0775@1|root,COG0775@2|Bacteria,2I8GZ@201174|Actinobacteria,1W9SP@1268|Micrococcaceae	201174|Actinobacteria	E	Catalyzes the irreversible cleavage of the glycosidic bond in both 5'-methylthioadenosine (MTA) and S- adenosylhomocysteine (SAH AdoHcy) to adenine and the corresponding thioribose, 5'-methylthioribose and S-ribosylhomocysteine, respectively	mtnN	-	3.2.2.9	ko:K01243	ko00270,ko01100,ko01230,map00270,map01100,map01230	M00034,M00609	R00194,R01401	RC00063,RC00318	ko00000,ko00001,ko00002,ko01000	-	-	-	PNP_UDP_1
MGYG000000007_00718	680646.RMDY18_04750	2.23e-136	387.0	COG0088@1|root,COG0088@2|Bacteria,2GJYJ@201174|Actinobacteria,1W87N@1268|Micrococcaceae	201174|Actinobacteria	J	Forms part of the polypeptide exit tunnel	rplD	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016020,GO:0019538,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0071704,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02926	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L4
MGYG000000007_01049	680646.RMDY18_19700	7.86e-269	738.0	COG1819@1|root,COG1819@2|Bacteria,2I97R@201174|Actinobacteria,1WAVV@1268|Micrococcaceae	201174|Actinobacteria	CG	UDP-glucoronosyl and UDP-glucosyl transferase	-	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006629,GO:0006643,GO:0006664,GO:0008150,GO:0008152,GO:0008194,GO:0008610,GO:0009058,GO:0009247,GO:0009405,GO:0009605,GO:0009607,GO:0009987,GO:0016020,GO:0016740,GO:0016757,GO:0016758,GO:0020012,GO:0030682,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044403,GO:0044413,GO:0044415,GO:0044419,GO:0044424,GO:0044464,GO:0046467,GO:0050896,GO:0051701,GO:0051704,GO:0051707,GO:0051805,GO:0051807,GO:0051832,GO:0051834,GO:0052173,GO:0052200,GO:0052564,GO:0052572,GO:0071704,GO:0071944,GO:0075136,GO:1901135,GO:1901137,GO:1901576,GO:1903509	-	-	-	-	-	-	-	-	-	-	Glyco_tran_28_C,UDPGT
MGYG000000007_00472	680646.RMDY18_16030	2.44e-187	526.0	COG0313@1|root,COG0313@2|Bacteria,2GJ9Q@201174|Actinobacteria,1W7DZ@1268|Micrococcaceae	201174|Actinobacteria	H	Catalyzes the 2'-O-methylation of the ribose of cytidine 1402 (C1402) in 16S rRNA	rsmI	-	2.1.1.198	ko:K07056	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	TP_methylase
MGYG000000007_00823	762948.HMPREF0733_11878	4.81e-242	676.0	COG2345@1|root,COG2345@2|Bacteria,2GJR5@201174|Actinobacteria	201174|Actinobacteria	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	SWIM
MGYG000000007_01550	680646.RMDY18_11190	1.6e-271	743.0	COG0438@1|root,COG0438@2|Bacteria,2GN9W@201174|Actinobacteria,1W7P7@1268|Micrococcaceae	201174|Actinobacteria	M	Glycosyl transferases group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4,Glyco_trans_4_4,Glyco_transf_4,Glycos_transf_1
MGYG000000007_00494	680646.RMDY18_16280	2.18e-200	558.0	COG0561@1|root,COG0561@2|Bacteria,2GP42@201174|Actinobacteria,1W8JH@1268|Micrococcaceae	201174|Actinobacteria	S	Hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3,S6PP
MGYG000000007_01120	680646.RMDY18_19050	1.35e-56	176.0	COG2161@1|root,COG2161@2|Bacteria,2GSF2@201174|Actinobacteria,1WC2J@1268|Micrococcaceae	201174|Actinobacteria	D	Antitoxin Phd_YefM, type II toxin-antitoxin system	-	-	-	-	-	-	-	-	-	-	-	-	PhdYeFM_antitox
MGYG000000007_01017	680646.RMDY18_00100	3.2e-100	291.0	2DP1S@1|root,33068@2|Bacteria	2|Bacteria	S	Protein of unknown function (DUF3349)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3349
MGYG000000007_00924	680646.RMDY18_14530	7.97e-252	692.0	COG0468@1|root,COG0468@2|Bacteria,2GJ4P@201174|Actinobacteria,1W8D0@1268|Micrococcaceae	201174|Actinobacteria	L	Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage	recA	GO:0000150,GO:0000166,GO:0000287,GO:0000725,GO:0003674,GO:0003676,GO:0003677,GO:0003697,GO:0003824,GO:0004518,GO:0004519,GO:0004520,GO:0004536,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006281,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0007154,GO:0008094,GO:0008144,GO:0008150,GO:0008152,GO:0009314,GO:0009411,GO:0009416,GO:0009432,GO:0009605,GO:0009628,GO:0009650,GO:0009987,GO:0009991,GO:0016462,GO:0016787,GO:0016788,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0030145,GO:0030554,GO:0031668,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0034641,GO:0035639,GO:0036094,GO:0042148,GO:0042221,GO:0042623,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046677,GO:0046872,GO:0046914,GO:0050896,GO:0051716,GO:0071496,GO:0071704,GO:0090304,GO:0090305,GO:0097159,GO:0097367,GO:0140097,GO:1901265,GO:1901360,GO:1901363	-	ko:K03553	ko03440,map03440	M00729	-	-	ko00000,ko00001,ko00002,ko03400	-	-	-	ABC2_membrane,Intein_splicing,LAGLIDADG_2,LAGLIDADG_3,Rad51,RecA
MGYG000000007_00593	680646.RMDY18_02310	2.36e-305	833.0	COG0406@1|root,COG0406@2|Bacteria,2GJ9R@201174|Actinobacteria,1W9HP@1268|Micrococcaceae	201174|Actinobacteria	G	Belongs to the phosphoglycerate mutase family	-	-	-	ko:K15640	-	-	-	-	ko00000	-	-	-	His_Phos_1
MGYG000000007_00713	680646.RMDY18_04690	0.0	1357.0	COG0480@1|root,COG0480@2|Bacteria,2GKB3@201174|Actinobacteria,1W88W@1268|Micrococcaceae	201174|Actinobacteria	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome	fusA	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944	-	ko:K02355	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	EFG_C,EFG_II,EFG_IV,GTP_EFTU,GTP_EFTU_D2
MGYG000000007_00201	680646.RMDY18_15730	1.31e-207	573.0	COG1209@1|root,COG1209@2|Bacteria,2GP20@201174|Actinobacteria,1W8KW@1268|Micrococcaceae	201174|Actinobacteria	M	Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis	rmlA	GO:0000271,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0005975,GO:0005976,GO:0005996,GO:0006006,GO:0006139,GO:0006220,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008879,GO:0009058,GO:0009059,GO:0009117,GO:0009141,GO:0009147,GO:0009200,GO:0009211,GO:0009219,GO:0009225,GO:0009226,GO:0009262,GO:0009394,GO:0009987,GO:0016020,GO:0016051,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019299,GO:0019300,GO:0019305,GO:0019318,GO:0019319,GO:0019438,GO:0019637,GO:0019692,GO:0030312,GO:0033692,GO:0034637,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0045226,GO:0046075,GO:0046364,GO:0046379,GO:0046383,GO:0046483,GO:0046872,GO:0055086,GO:0071704,GO:0071944,GO:0072527,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901576	2.7.7.24	ko:K00973	ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130	M00793	R02328	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	iNJ661.Rv0334	NTP_transferase
MGYG000000007_01130	680646.RMDY18_03880	6.22e-134	380.0	COG0735@1|root,COG0735@2|Bacteria,2IFBR@201174|Actinobacteria,1W9HV@1268|Micrococcaceae	201174|Actinobacteria	P	Belongs to the Fur family	catR	-	-	ko:K22297	-	-	-	-	ko00000,ko03000	-	-	-	FUR
MGYG000000007_01709	680646.RMDY18_14930	1.04e-136	387.0	COG3599@1|root,COG3599@2|Bacteria,2GTPA@201174|Actinobacteria,1W9PV@1268|Micrococcaceae	201174|Actinobacteria	D	DivIVA domain repeat protein	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000007_00050	76636.JOEC01000002_gene1993	1.4e-44	177.0	COG4652@1|root,COG4652@2|Bacteria	2|Bacteria	-	-	XK27_10205	-	-	ko:K02004	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	DUF1430
MGYG000000007_00085	680646.RMDY18_17830	5.11e-265	727.0	COG4558@1|root,COG4558@2|Bacteria,2GNZB@201174|Actinobacteria,1W96M@1268|Micrococcaceae	201174|Actinobacteria	P	Periplasmic binding protein	hmuT	-	-	ko:K02016	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	Peripla_BP_2
MGYG000000007_00153	680646.RMDY18_15170	0.0	875.0	COG2873@1|root,COG2873@2|Bacteria,2I2EB@201174|Actinobacteria,1W7SC@1268|Micrococcaceae	201174|Actinobacteria	E	O-acetylhomoserine	metY	-	2.5.1.49	ko:K01740	ko00270,ko01100,map00270,map01100	-	R01287,R04859	RC00020,RC02821,RC02848	ko00000,ko00001,ko01000	-	-	-	Cys_Met_Meta_PP
MGYG000000007_00185	680646.RMDY18_15550	0.0	2055.0	COG3087@1|root,COG3087@2|Bacteria,2HESC@201174|Actinobacteria,1W8TS@1268|Micrococcaceae	201174|Actinobacteria	D	Phosphatase	-	-	-	-	-	-	-	-	-	-	-	-	Fibrinogen_C,Laminin_G_3,PKD
MGYG000000007_00217	680646.RMDY18_15900	0.0	1035.0	COG1132@1|root,COG1132@2|Bacteria,2HXAQ@201174|Actinobacteria,1WAP9@1268|Micrococcaceae	201174|Actinobacteria	P	ATPases associated with a variety of cellular activities	-	-	-	-	-	-	-	-	-	-	-	-	ABC_membrane,ABC_tran
MGYG000000007_00283	680646.RMDY18_10580	3.85e-56	186.0	2ETNE@1|root,33M65@2|Bacteria,2GWQW@201174|Actinobacteria,1WAAQ@1268|Micrococcaceae	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000007_00315	680646.RMDY18_01090	4.77e-220	607.0	COG0077@1|root,COG0077@2|Bacteria,2GJQ5@201174|Actinobacteria,1W7X8@1268|Micrococcaceae	201174|Actinobacteria	E	Prephenate dehydratase	pheA	-	4.2.1.51	ko:K04518	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00024	R00691,R01373	RC00360	ko00000,ko00001,ko00002,ko01000	-	-	-	ACT,PDT
MGYG000000007_00347	680646.RMDY18_00690	4.87e-118	338.0	297NE@1|root,2ZUVC@2|Bacteria,2IE2P@201174|Actinobacteria,1W9AD@1268|Micrococcaceae	201174|Actinobacteria	S	Protein of unknown function (DUF4242)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4242
MGYG000000007_00379	680646.RMDY18_00350	0.0	1002.0	COG0642@1|root,COG2205@2|Bacteria,2GIV9@201174|Actinobacteria,1W8V0@1268|Micrococcaceae	201174|Actinobacteria	T	Histidine kinase	-	-	2.7.13.3	ko:K02484	-	-	-	-	ko00000,ko01000,ko01001,ko02022	-	-	-	HAMP,HATPase_c,HisKA
MGYG000000007_00411	680646.RMDY18_05060	1.36e-87	258.0	COG0100@1|root,COG0100@2|Bacteria,2IFFC@201174|Actinobacteria,1W8Y2@1268|Micrococcaceae	201174|Actinobacteria	J	Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome	rpsK	GO:0000028,GO:0000462,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006139,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0016043,GO:0016070,GO:0016072,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0030490,GO:0032991,GO:0034470,GO:0034622,GO:0034641,GO:0034645,GO:0034660,GO:0040007,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0048027,GO:0065003,GO:0070181,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02948	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S11
MGYG000000007_00443	680646.RMDY18_05430	1.67e-148	427.0	COG0679@1|root,COG0679@2|Bacteria	2|Bacteria	S	auxin-activated signaling pathway	-	-	-	ko:K03466,ko:K07088	-	-	-	-	ko00000,ko03036	3.A.12	-	-	FtsK_4TM,FtsK_SpoIIIE,Ftsk_gamma,Mem_trans
MGYG000000007_00540	680646.RMDY18_13740	7.16e-184	514.0	COG1192@1|root,COG1192@2|Bacteria,2H4UC@201174|Actinobacteria,1W8MJ@1268|Micrococcaceae	201174|Actinobacteria	D	AAA domain	-	-	-	-	-	-	-	-	-	-	-	-	AAA_31
MGYG000000007_00605	680646.RMDY18_02470	9.09e-264	724.0	COG2265@1|root,COG2265@2|Bacteria,2GP90@201174|Actinobacteria,1W8KJ@1268|Micrococcaceae	201174|Actinobacteria	J	Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family	rumB	-	2.1.1.189	ko:K03212	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Methyltransf_25,tRNA_U5-meth_tr
